1	0
0.950300000000000	0.00777000000000000
0.900890000000000	0.0193000000000000
0.851590000000000	0.0324700000000000
0.802320000000000	0.0463600000000000
0.752980000000000	0.0603800000000000
0.703470000000000	0.0739700000000000
0.653720000000000	0.0867400000000000
0.603640000000000	0.0982000000000000
0.553130000000000	0.107880000000000
0.501820000000000	0.115060000000000
0.450220000000000	0.118970000000000
0.398990000000000	0.119700000000000
0.347890000000000	0.117700000000000
0.296910000000000	0.113250000000000
0.246040000000000	0.106430000000000
0.195330000000000	0.0970900000000000
0.144810000000000	0.0848200000000000
0.0945900000000000	0.0688200000000000
0.0696600000000000	0.0589100000000000
0.0449300000000000	0.0471500000000000
0.0205700000000000	0.0323300000000000
0.00868000000000000	0.0227100000000000
0.00411000000000000	0.0176600000000000
0.00197000000000000	0.0144000000000000
0	0
0	0
0.00803000000000000	-0.0116400000000000
0.0108900000000000	-0.0137800000000000
0.0163200000000000	-0.0168300000000000
0.0294300000000000	-0.0219700000000000
0.0550700000000000	-0.0295100000000000
0.0803400000000000	-0.0351500000000000
0.105410000000000	-0.0397800000000000
0.155190000000000	-0.0469000000000000
0.204670000000000	-0.0521300000000000
0.253960000000000	-0.0559500000000000
0.303090000000000	-0.0585300000000000
0.352110000000000	-0.0599800000000000
0.401010000000000	-0.0602600000000000
0.449780000000000	-0.0590500000000000
0.498180000000000	-0.0562600000000000
0.546870000000000	-0.0521600000000000
0.596360000000000	-0.0469600000000000
0.646280000000000	-0.0409400000000000
0.696530000000000	-0.0343300000000000
0.747020000000000	-0.0273400000000000
0.797680000000000	-0.0202400000000000
0.848410000000000	-0.0133100000000000
0.899110000000000	-0.00702000000000000
0.949700000000000	-0.00201000000000000
1	0
